Date,Hour,Minute,Permit Type,Spaces Left
2023-09-28,4,4,Gold Permit,139
2023-09-28,4,4,Gold Permit,147
2023-09-28,4,4,Gold Permit,11
2023-09-28,4,4,Orange Permit,141
2023-09-28,4,4,Orange Permit,108
2023-09-28,4,4,Purple Permit,39
2023-09-28,4,4,Pay-By-Space,91
2023-09-28,4,21,Gold Permit,139
2023-09-28,4,21,Gold Permit,147
2023-09-28,4,21,Gold Permit,11
2023-09-28,4,21,Orange Permit,141
2023-09-28,4,21,Orange Permit,108
2023-09-28,4,21,Purple Permit,39
2023-09-28,4,21,Pay-By-Space,91
2023-09-28,4,31,Gold Permit,139
2023-09-28,4,31,Gold Permit,147
2023-09-28,4,31,Gold Permit,11
2023-09-28,4,31,Orange Permit,141
2023-09-28,4,31,Orange Permit,108
2023-09-28,4,31,Purple Permit,39
2023-09-28,4,31,Pay-By-Space,91
2023-09-28,4,46,Gold Permit,139
2023-09-28,4,46,Gold Permit,147
2023-09-28,4,46,Gold Permit,11
2023-09-28,4,46,Orange Permit,141
2023-09-28,4,46,Orange Permit,108
2023-09-28,4,46,Purple Permit,39
2023-09-28,4,46,Pay-By-Space,91
2023-09-28,5,5,Gold Permit,139
2023-09-28,5,5,Gold Permit,147
2023-09-28,5,5,Gold Permit,11
2023-09-28,5,5,Orange Permit,141
2023-09-28,5,5,Orange Permit,108
2023-09-28,5,5,Purple Permit,39
2023-09-28,5,5,Pay-By-Space,91
2023-09-28,5,26,Gold Permit,139
2023-09-28,5,26,Gold Permit,147
2023-09-28,5,26,Gold Permit,11
2023-09-28,5,26,Orange Permit,141
2023-09-28,5,26,Orange Permit,108
2023-09-28,5,26,Purple Permit,39
2023-09-28,5,26,Pay-By-Space,91
2023-09-28,5,33,Gold Permit,139
2023-09-28,5,33,Gold Permit,147
2023-09-28,5,33,Gold Permit,11
2023-09-28,5,33,Orange Permit,140
2023-09-28,5,33,Orange Permit,108
2023-09-28,5,33,Purple Permit,39
2023-09-28,5,33,Pay-By-Space,91
2023-09-28,5,46,Gold Permit,139
2023-09-28,5,46,Gold Permit,147
2023-09-28,5,46,Gold Permit,11
2023-09-28,5,46,Orange Permit,140
2023-09-28,5,46,Orange Permit,108
2023-09-28,5,46,Purple Permit,39
2023-09-28,5,46,Pay-By-Space,91
2023-09-28,6,3,Gold Permit,139
2023-09-28,6,3,Gold Permit,147
2023-09-28,6,3,Gold Permit,11
2023-09-28,6,3,Orange Permit,140
2023-09-28,6,3,Orange Permit,108
2023-09-28,6,3,Purple Permit,39
2023-09-28,6,3,Pay-By-Space,91
2023-09-28,6,17,Gold Permit,139
2023-09-28,6,17,Gold Permit,147
2023-09-28,6,17,Gold Permit,11
2023-09-28,6,17,Orange Permit,140
2023-09-28,6,17,Orange Permit,108
2023-09-28,6,17,Purple Permit,39
2023-09-28,6,17,Pay-By-Space,91
2023-09-28,6,31,Gold Permit,139
2023-09-28,6,31,Gold Permit,147
2023-09-28,6,31,Gold Permit,11
2023-09-28,6,31,Orange Permit,140
2023-09-28,6,31,Orange Permit,107
2023-09-28,6,31,Purple Permit,39
2023-09-28,6,31,Pay-By-Space,91
2023-09-28,6,46,Gold Permit,139
2023-09-28,6,46,Gold Permit,146
2023-09-28,6,46,Gold Permit,11
2023-09-28,6,46,Orange Permit,139
2023-09-28,6,46,Orange Permit,107
2023-09-28,6,46,Purple Permit,39
2023-09-28,6,46,Pay-By-Space,91
2023-09-28,7,10,Gold Permit,137
2023-09-28,7,10,Gold Permit,146
2023-09-28,7,10,Gold Permit,11
2023-09-28,7,10,Orange Permit,133
2023-09-28,7,10,Orange Permit,105
2023-09-28,7,10,Purple Permit,38
2023-09-28,7,10,Pay-By-Space,91
2023-09-28,7,39,Gold Permit,137
2023-09-28,7,39,Gold Permit,146
2023-09-28,7,39,Gold Permit,10
2023-09-28,7,39,Orange Permit,126
2023-09-28,7,39,Orange Permit,95
2023-09-28,7,39,Purple Permit,37
2023-09-28,7,39,Pay-By-Space,85
2023-09-28,7,56,Gold Permit,137
2023-09-28,7,56,Gold Permit,142
2023-09-28,7,56,Gold Permit,8
2023-09-28,7,56,Orange Permit,119
2023-09-28,7,56,Orange Permit,85
2023-09-28,7,56,Purple Permit,36
2023-09-28,7,56,Pay-By-Space,81
2023-09-28,8,10,Gold Permit,137
2023-09-28,8,10,Gold Permit,131
2023-09-28,8,10,Gold Permit,0
2023-09-28,8,10,Orange Permit,96
2023-09-28,8,10,Orange Permit,66
2023-09-28,8,10,Purple Permit,36
2023-09-28,8,10,Pay-By-Space,74
2023-09-28,8,28,Gold Permit,135
2023-09-28,8,28,Gold Permit,110
2023-09-28,8,28,Gold Permit,0
2023-09-28,8,28,Orange Permit,74
2023-09-28,8,28,Orange Permit,45
2023-09-28,8,28,Purple Permit,34
2023-09-28,8,28,Pay-By-Space,61
2023-09-28,8,36,Gold Permit,133
2023-09-28,8,36,Gold Permit,100
2023-09-28,8,36,Gold Permit,0
2023-09-28,8,36,Orange Permit,66
2023-09-28,8,36,Orange Permit,41
2023-09-28,8,36,Purple Permit,33
2023-09-28,8,36,Pay-By-Space,60
2023-09-28,8,46,Gold Permit,130
2023-09-28,8,46,Gold Permit,91
2023-09-28,8,46,Gold Permit,0
2023-09-28,8,46,Orange Permit,55
2023-09-28,8,46,Orange Permit,36
2023-09-28,8,46,Purple Permit,31
2023-09-28,8,46,Pay-By-Space,60
2023-09-28,9,3,Gold Permit,128
2023-09-28,9,3,Gold Permit,77
2023-09-28,9,3,Gold Permit,0
2023-09-28,9,3,Orange Permit,43
2023-09-28,9,3,Orange Permit,30
2023-09-28,9,3,Purple Permit,29
2023-09-28,9,3,Pay-By-Space,56
2023-09-28,9,25,Gold Permit,127
2023-09-28,9,25,Gold Permit,59
2023-09-28,9,25,Gold Permit,0
2023-09-28,9,25,Orange Permit,36
2023-09-28,9,25,Orange Permit,11
2023-09-28,9,25,Purple Permit,28
2023-09-28,9,25,Pay-By-Space,53
2023-09-28,9,32,Gold Permit,126
2023-09-28,9,32,Gold Permit,48
2023-09-28,9,32,Gold Permit,0
2023-09-28,9,32,Orange Permit,33
2023-09-28,9,32,Orange Permit,3
2023-09-28,9,32,Purple Permit,27
2023-09-28,9,32,Pay-By-Space,53
2023-09-28,9,46,Gold Permit,123
2023-09-28,9,46,Gold Permit,26
2023-09-28,9,46,Gold Permit,0
2023-09-28,9,46,Orange Permit,15
2023-09-28,9,46,Orange Permit,2
2023-09-28,9,46,Purple Permit,22
2023-09-28,9,46,Pay-By-Space,51
2023-09-28,10,4,Gold Permit,100
2023-09-28,10,4,Gold Permit,0
2023-09-28,10,4,Gold Permit,0
2023-09-28,10,4,Orange Permit,2
2023-09-28,10,4,Orange Permit,1
2023-09-28,10,4,Purple Permit,17
2023-09-28,10,4,Pay-By-Space,31
2023-09-28,10,22,Gold Permit,75
2023-09-28,10,22,Gold Permit,0
2023-09-28,10,22,Gold Permit,0
2023-09-28,10,22,Orange Permit,1
2023-09-28,10,22,Orange Permit,2
2023-09-28,10,22,Purple Permit,16
2023-09-28,10,22,Pay-By-Space,25
2023-09-28,10,31,Gold Permit,69
2023-09-28,10,31,Gold Permit,0
2023-09-28,10,31,Gold Permit,0
2023-09-28,10,31,Orange Permit,4
2023-09-28,10,31,Orange Permit,2
2023-09-28,10,31,Purple Permit,16
2023-09-28,10,31,Pay-By-Space,22
2023-09-28,10,46,Gold Permit,57
2023-09-28,10,46,Gold Permit,0
2023-09-28,10,46,Gold Permit,0
2023-09-28,10,46,Orange Permit,3
2023-09-28,10,46,Orange Permit,3
2023-09-28,10,46,Purple Permit,15
2023-09-28,10,46,Pay-By-Space,23
2023-09-28,11,6,Gold Permit,40
2023-09-28,11,6,Gold Permit,0
2023-09-28,11,6,Gold Permit,0
2023-09-28,11,6,Orange Permit,4
2023-09-28,11,6,Orange Permit,4
2023-09-28,11,6,Purple Permit,9
2023-09-28,11,6,Pay-By-Space,21
2023-09-28,11,27,Gold Permit,15
2023-09-28,11,27,Gold Permit,0
2023-09-28,11,27,Gold Permit,0
2023-09-28,11,27,Orange Permit,7
2023-09-28,11,27,Orange Permit,3
2023-09-28,11,27,Purple Permit,4
2023-09-28,11,27,Pay-By-Space,11
2023-09-28,11,37,Gold Permit,14
2023-09-28,11,37,Gold Permit,0
2023-09-28,11,37,Gold Permit,0
2023-09-28,11,37,Orange Permit,5
2023-09-28,11,37,Orange Permit,2
2023-09-28,11,37,Purple Permit,3
2023-09-28,11,37,Pay-By-Space,4
2023-09-28,11,46,Gold Permit,5
2023-09-28,11,46,Gold Permit,0
2023-09-28,11,46,Gold Permit,0
2023-09-28,11,46,Orange Permit,2
2023-09-28,11,46,Orange Permit,1
2023-09-28,11,46,Purple Permit,3
2023-09-28,11,46,Pay-By-Space,6
2023-09-28,12,3,Gold Permit,0
2023-09-28,12,3,Gold Permit,0
2023-09-28,12,3,Gold Permit,0
2023-09-28,12,3,Orange Permit,3
2023-09-28,12,3,Orange Permit,3
2023-09-28,12,3,Purple Permit,3
2023-09-28,12,3,Pay-By-Space,8
2023-09-28,12,32,Gold Permit,0
2023-09-28,12,32,Gold Permit,0
2023-09-28,12,32,Gold Permit,0
2023-09-28,12,32,Orange Permit,5
2023-09-28,12,32,Orange Permit,3
2023-09-28,12,32,Purple Permit,0
2023-09-28,12,32,Pay-By-Space,5
2023-09-28,12,47,Gold Permit,0
2023-09-28,12,47,Gold Permit,0
2023-09-28,12,47,Gold Permit,0
2023-09-28,12,47,Orange Permit,4
2023-09-28,12,47,Orange Permit,3
2023-09-28,12,47,Purple Permit,1
2023-09-28,12,47,Pay-By-Space,6
2023-09-28,13,9,Gold Permit,7
2023-09-28,13,9,Gold Permit,1
2023-09-28,13,9,Gold Permit,0
2023-09-28,13,9,Orange Permit,6
2023-09-28,13,9,Orange Permit,4
2023-09-28,13,9,Purple Permit,1
2023-09-28,13,9,Pay-By-Space,6
2023-09-28,13,27,Gold Permit,4
2023-09-28,13,27,Gold Permit,1
2023-09-28,13,27,Gold Permit,0
2023-09-28,13,27,Orange Permit,6
2023-09-28,13,27,Orange Permit,5
2023-09-28,13,27,Purple Permit,0
2023-09-28,13,27,Pay-By-Space,3
2023-09-28,13,35,Gold Permit,1
2023-09-28,13,35,Gold Permit,0
2023-09-28,13,35,Gold Permit,0
2023-09-28,13,35,Orange Permit,6
2023-09-28,13,35,Orange Permit,4
2023-09-28,13,35,Purple Permit,0
2023-09-28,13,35,Pay-By-Space,3
2023-09-28,13,46,Gold Permit,0
2023-09-28,13,46,Gold Permit,0
2023-09-28,13,46,Gold Permit,0
2023-09-28,13,46,Orange Permit,12
2023-09-28,13,46,Orange Permit,4
2023-09-28,13,46,Purple Permit,4
2023-09-28,13,46,Pay-By-Space,7
2023-09-28,14,5,Gold Permit,0
2023-09-28,14,5,Gold Permit,0
2023-09-28,14,5,Gold Permit,0
2023-09-28,14,5,Orange Permit,7
2023-09-28,14,5,Orange Permit,5
2023-09-28,14,5,Purple Permit,7
2023-09-28,14,5,Pay-By-Space,4
2023-09-28,14,17,Gold Permit,0
2023-09-28,14,17,Gold Permit,0
2023-09-28,14,17,Gold Permit,0
2023-09-28,14,17,Orange Permit,6
2023-09-28,14,17,Orange Permit,3
2023-09-28,14,17,Purple Permit,8
2023-09-28,14,17,Pay-By-Space,4
2023-09-28,14,32,Gold Permit,0
2023-09-28,14,32,Gold Permit,0
2023-09-28,14,32,Gold Permit,0
2023-09-28,14,32,Orange Permit,7
2023-09-28,14,32,Orange Permit,8
2023-09-28,14,32,Purple Permit,6
2023-09-28,14,32,Pay-By-Space,6
2023-09-28,14,47,Gold Permit,0
2023-09-28,14,47,Gold Permit,0
2023-09-28,14,47,Gold Permit,0
2023-09-28,14,47,Orange Permit,5
2023-09-28,14,47,Orange Permit,5
2023-09-28,14,47,Purple Permit,5
2023-09-28,14,47,Pay-By-Space,8
2023-09-28,15,7,Gold Permit,5
2023-09-28,15,7,Gold Permit,0
2023-09-28,15,7,Gold Permit,0
2023-09-28,15,7,Orange Permit,9
2023-09-28,15,7,Orange Permit,6
2023-09-28,15,7,Purple Permit,7
2023-09-28,15,7,Pay-By-Space,14
2023-09-28,15,20,Gold Permit,6
2023-09-28,15,20,Gold Permit,0
2023-09-28,15,20,Gold Permit,0
2023-09-28,15,20,Orange Permit,13
2023-09-28,15,20,Orange Permit,6
2023-09-28,15,20,Purple Permit,5
2023-09-28,15,20,Pay-By-Space,19
2023-09-28,15,32,Gold Permit,11
2023-09-28,15,32,Gold Permit,2
2023-09-28,15,32,Gold Permit,0
2023-09-28,15,32,Orange Permit,16
2023-09-28,15,32,Orange Permit,7
2023-09-28,15,32,Purple Permit,8
2023-09-28,15,32,Pay-By-Space,24
2023-09-28,15,46,Gold Permit,20
2023-09-28,15,46,Gold Permit,7
2023-09-28,15,46,Gold Permit,0
2023-09-28,15,46,Orange Permit,15
2023-09-28,15,46,Orange Permit,13
2023-09-28,15,46,Purple Permit,9
2023-09-28,15,46,Pay-By-Space,20
2023-09-28,16,6,Gold Permit,31
2023-09-28,16,6,Gold Permit,5
2023-09-28,16,6,Gold Permit,0
2023-09-28,16,6,Orange Permit,25
2023-09-28,16,6,Orange Permit,22
2023-09-28,16,6,Purple Permit,12
2023-09-28,16,6,Pay-By-Space,24
2023-09-28,16,19,Gold Permit,35
2023-09-28,16,19,Gold Permit,2
2023-09-28,16,19,Gold Permit,0
2023-09-28,16,19,Orange Permit,22
2023-09-28,16,19,Orange Permit,24
2023-09-28,16,19,Purple Permit,12
2023-09-28,16,19,Pay-By-Space,22
2023-09-28,16,32,Gold Permit,39
2023-09-28,16,32,Gold Permit,10
2023-09-28,16,32,Gold Permit,0
2023-09-28,16,32,Orange Permit,30
2023-09-28,16,32,Orange Permit,27
2023-09-28,16,32,Purple Permit,13
2023-09-28,16,32,Pay-By-Space,21
2023-09-28,16,47,Gold Permit,41
2023-09-28,16,47,Gold Permit,19
2023-09-28,16,47,Gold Permit,0
2023-09-28,16,47,Orange Permit,42
2023-09-28,16,47,Orange Permit,29
2023-09-28,16,47,Purple Permit,18
2023-09-28,16,47,Pay-By-Space,24
2023-09-28,17,7,Gold Permit,44
2023-09-28,17,7,Gold Permit,22
2023-09-28,17,7,Gold Permit,0
2023-09-28,17,7,Orange Permit,47
2023-09-28,17,7,Orange Permit,45
2023-09-28,17,7,Purple Permit,17
2023-09-28,17,7,Pay-By-Space,29
2023-09-28,17,24,Gold Permit,56
2023-09-28,17,24,Gold Permit,43
2023-09-28,17,24,Gold Permit,0
2023-09-28,17,24,Orange Permit,66
2023-09-28,17,24,Orange Permit,47
2023-09-28,17,24,Purple Permit,21
2023-09-28,17,24,Pay-By-Space,32
2023-09-28,17,32,Gold Permit,58
2023-09-28,17,32,Gold Permit,51
2023-09-28,17,32,Gold Permit,1
2023-09-28,17,32,Orange Permit,63
2023-09-28,17,32,Orange Permit,50
2023-09-28,17,32,Purple Permit,22
2023-09-28,17,32,Pay-By-Space,31
2023-09-28,17,47,Gold Permit,62
2023-09-28,17,47,Gold Permit,57
2023-09-28,17,47,Gold Permit,1
2023-09-28,17,47,Orange Permit,70
2023-09-28,17,47,Orange Permit,54
2023-09-28,17,47,Purple Permit,24
2023-09-28,17,47,Pay-By-Space,31
2023-09-28,18,7,Gold Permit,66
2023-09-28,18,7,Gold Permit,65
2023-09-28,18,7,Gold Permit,2
2023-09-28,18,7,Orange Permit,71
2023-09-28,18,7,Orange Permit,58
2023-09-28,18,7,Purple Permit,27
2023-09-28,18,7,Pay-By-Space,30
2023-09-28,18,21,Gold Permit,70
2023-09-28,18,21,Gold Permit,65
2023-09-28,18,21,Gold Permit,3
2023-09-28,18,21,Orange Permit,76
2023-09-28,18,21,Orange Permit,61
2023-09-28,18,21,Purple Permit,31
2023-09-28,18,21,Pay-By-Space,30
2023-09-28,18,32,Gold Permit,72
2023-09-28,18,32,Gold Permit,72
2023-09-28,18,32,Gold Permit,3
2023-09-28,18,32,Orange Permit,78
2023-09-28,18,32,Orange Permit,60
2023-09-28,18,32,Purple Permit,32
2023-09-28,18,32,Pay-By-Space,22
2023-09-28,18,46,Gold Permit,72
2023-09-28,18,46,Gold Permit,78
2023-09-28,18,46,Gold Permit,1
2023-09-28,18,46,Orange Permit,75
2023-09-28,18,46,Orange Permit,59
2023-09-28,18,46,Purple Permit,32
2023-09-28,18,46,Pay-By-Space,18
2023-09-28,19,34,Gold Permit,81
2023-09-28,19,34,Gold Permit,99
2023-09-28,19,34,Gold Permit,1
2023-09-28,19,34,Orange Permit,84
2023-09-28,19,34,Orange Permit,68
2023-09-28,19,34,Purple Permit,35
2023-09-28,19,34,Pay-By-Space,15
2023-09-28,20,36,Gold Permit,98
2023-09-28,20,36,Gold Permit,120
2023-09-28,20,36,Gold Permit,6
2023-09-28,20,36,Orange Permit,104
2023-09-28,20,36,Orange Permit,83
2023-09-28,20,36,Purple Permit,36
2023-09-28,20,36,Pay-By-Space,37
2023-09-28,21,6,Gold Permit,102
2023-09-28,21,6,Gold Permit,123
2023-09-28,21,6,Gold Permit,6
2023-09-28,21,6,Orange Permit,111
2023-09-28,21,6,Orange Permit,88
2023-09-28,21,6,Purple Permit,37
2023-09-28,21,6,Pay-By-Space,47
2023-09-28,21,27,Gold Permit,104
2023-09-28,21,27,Gold Permit,127
2023-09-28,21,27,Gold Permit,6
2023-09-28,21,27,Orange Permit,115
2023-09-28,21,27,Orange Permit,91
2023-09-28,21,27,Purple Permit,36
2023-09-28,21,27,Pay-By-Space,57
2023-09-28,21,35,Gold Permit,105
2023-09-28,21,35,Gold Permit,130
2023-09-28,21,35,Gold Permit,6
2023-09-28,21,35,Orange Permit,120
2023-09-28,21,35,Orange Permit,93
2023-09-28,21,35,Purple Permit,37
2023-09-28,21,35,Pay-By-Space,67
2023-09-28,21,47,Gold Permit,108
2023-09-28,21,47,Gold Permit,139
2023-09-28,21,47,Gold Permit,8
2023-09-28,21,47,Orange Permit,124
2023-09-28,21,47,Orange Permit,100
2023-09-28,21,47,Purple Permit,36
2023-09-28,21,47,Pay-By-Space,73
2023-09-28,22,7,Gold Permit,115
2023-09-28,22,7,Gold Permit,141
2023-09-28,22,7,Gold Permit,11
2023-09-28,22,7,Orange Permit,135
2023-09-28,22,7,Orange Permit,106
2023-09-28,22,7,Purple Permit,39
2023-09-28,22,7,Pay-By-Space,85
2023-09-28,22,21,Gold Permit,116
2023-09-28,22,21,Gold Permit,142
2023-09-28,22,21,Gold Permit,11
2023-09-28,22,21,Orange Permit,138
2023-09-28,22,21,Orange Permit,108
2023-09-28,22,21,Purple Permit,39
2023-09-28,22,21,Pay-By-Space,85
2023-09-28,22,32,Gold Permit,116
2023-09-28,22,32,Gold Permit,143
2023-09-28,22,32,Gold Permit,11
2023-09-28,22,32,Orange Permit,138
2023-09-28,22,32,Orange Permit,108
2023-09-28,22,32,Purple Permit,39
2023-09-28,22,32,Pay-By-Space,86
2023-09-28,22,47,Gold Permit,116
2023-09-28,22,47,Gold Permit,144
2023-09-28,22,47,Gold Permit,11
2023-09-28,22,47,Orange Permit,139
2023-09-28,22,47,Orange Permit,108
2023-09-28,22,47,Purple Permit,39
2023-09-28,22,47,Pay-By-Space,89
2023-09-28,23,9,Gold Permit,118
2023-09-28,23,9,Gold Permit,144
2023-09-28,23,9,Gold Permit,11
2023-09-28,23,9,Orange Permit,139
2023-09-28,23,9,Orange Permit,109
2023-09-28,23,9,Purple Permit,39
2023-09-28,23,9,Pay-By-Space,91
2023-09-28,23,25,Gold Permit,118
2023-09-28,23,25,Gold Permit,144
2023-09-28,23,25,Gold Permit,11
2023-09-28,23,25,Orange Permit,139
2023-09-28,23,25,Orange Permit,109
2023-09-28,23,25,Purple Permit,39
2023-09-28,23,25,Pay-By-Space,91
2023-09-28,23,33,Gold Permit,118
2023-09-28,23,33,Gold Permit,144
2023-09-28,23,33,Gold Permit,11
2023-09-28,23,33,Orange Permit,139
2023-09-28,23,33,Orange Permit,109
2023-09-28,23,33,Purple Permit,39
2023-09-28,23,33,Pay-By-Space,91
2023-09-28,23,47,Gold Permit,118
2023-09-28,23,47,Gold Permit,145
2023-09-28,23,47,Gold Permit,11
2023-09-28,23,47,Orange Permit,140
2023-09-28,23,47,Orange Permit,109
2023-09-28,23,47,Purple Permit,39
2023-09-28,23,47,Pay-By-Space,91
2023-10-05,0,7,Gold Permit,121
2023-10-05,0,7,Gold Permit,142
2023-10-05,0,7,Gold Permit,9
2023-10-05,0,7,Orange Permit,139
2023-10-05,0,7,Orange Permit,106
2023-10-05,0,7,Purple Permit,39
2023-10-05,0,7,Pay-By-Space,87
2023-10-05,0,24,Gold Permit,121
2023-10-05,0,24,Gold Permit,142
2023-10-05,0,24,Gold Permit,9
2023-10-05,0,24,Orange Permit,139
2023-10-05,0,24,Orange Permit,106
2023-10-05,0,24,Purple Permit,39
2023-10-05,0,24,Pay-By-Space,88
2023-10-05,0,32,Gold Permit,121
2023-10-05,0,32,Gold Permit,142
2023-10-05,0,32,Gold Permit,9
2023-10-05,0,32,Orange Permit,140
2023-10-05,0,32,Orange Permit,106
2023-10-05,0,32,Purple Permit,39
2023-10-05,0,32,Pay-By-Space,89
2023-10-05,0,47,Gold Permit,121
2023-10-05,0,47,Gold Permit,142
2023-10-05,0,47,Gold Permit,9
2023-10-05,0,47,Orange Permit,140
2023-10-05,0,47,Orange Permit,106
2023-10-05,0,47,Purple Permit,39
2023-10-05,0,47,Pay-By-Space,89
2023-10-05,1,10,Gold Permit,122
2023-10-05,1,10,Gold Permit,144
2023-10-05,1,10,Gold Permit,11
2023-10-05,1,10,Orange Permit,140
2023-10-05,1,10,Orange Permit,105
2023-10-05,1,10,Purple Permit,39
2023-10-05,1,10,Pay-By-Space,89
2023-10-05,1,27,Gold Permit,122
2023-10-05,1,27,Gold Permit,144
2023-10-05,1,27,Gold Permit,11
2023-10-05,1,27,Orange Permit,140
2023-10-05,1,27,Orange Permit,105
2023-10-05,1,27,Purple Permit,39
2023-10-05,1,27,Pay-By-Space,89
2023-10-05,1,36,Gold Permit,122
2023-10-05,1,36,Gold Permit,144
2023-10-05,1,36,Gold Permit,11
2023-10-05,1,36,Orange Permit,140
2023-10-05,1,36,Orange Permit,105
2023-10-05,1,36,Purple Permit,39
2023-10-05,1,36,Pay-By-Space,89
2023-10-05,1,47,Gold Permit,122
2023-10-05,1,47,Gold Permit,144
2023-10-05,1,47,Gold Permit,11
2023-10-05,1,47,Orange Permit,140
2023-10-05,1,47,Orange Permit,106
2023-10-05,1,47,Purple Permit,39
2023-10-05,1,47,Pay-By-Space,89
2023-10-05,2,7,Gold Permit,139
2023-10-05,2,7,Gold Permit,144
2023-10-05,2,7,Gold Permit,11
2023-10-05,2,7,Orange Permit,140
2023-10-05,2,7,Orange Permit,106
2023-10-05,2,7,Purple Permit,39
2023-10-05,2,7,Pay-By-Space,89
2023-10-05,2,19,Gold Permit,139
2023-10-05,2,19,Gold Permit,144
2023-10-05,2,19,Gold Permit,11
2023-10-05,2,19,Orange Permit,140
2023-10-05,2,19,Orange Permit,106
2023-10-05,2,19,Purple Permit,39
2023-10-05,2,19,Pay-By-Space,90
2023-10-05,2,32,Gold Permit,139
2023-10-05,2,32,Gold Permit,144
2023-10-05,2,32,Gold Permit,11
2023-10-05,2,32,Orange Permit,140
2023-10-05,2,32,Orange Permit,106
2023-10-05,2,32,Purple Permit,39
2023-10-05,2,32,Pay-By-Space,90
2023-10-05,2,47,Gold Permit,139
2023-10-05,2,47,Gold Permit,145
2023-10-05,2,47,Gold Permit,11
2023-10-05,2,47,Orange Permit,140
2023-10-05,2,47,Orange Permit,106
2023-10-05,2,47,Purple Permit,39
2023-10-05,2,47,Pay-By-Space,90
2023-10-05,3,10,Gold Permit,139
2023-10-05,3,10,Gold Permit,145
2023-10-05,3,10,Gold Permit,11
2023-10-05,3,10,Orange Permit,140
2023-10-05,3,10,Orange Permit,108
2023-10-05,3,10,Purple Permit,39
2023-10-05,3,10,Pay-By-Space,90
2023-10-05,3,27,Gold Permit,139
2023-10-05,3,27,Gold Permit,145
2023-10-05,3,27,Gold Permit,11
2023-10-05,3,27,Orange Permit,140
2023-10-05,3,27,Orange Permit,108
2023-10-05,3,27,Purple Permit,39
2023-10-05,3,27,Pay-By-Space,90
2023-10-05,3,35,Gold Permit,139
2023-10-05,3,35,Gold Permit,145
2023-10-05,3,35,Gold Permit,11
2023-10-05,3,35,Orange Permit,140
2023-10-05,3,35,Orange Permit,108
2023-10-05,3,35,Purple Permit,39
2023-10-05,3,35,Pay-By-Space,90
2023-10-05,3,46,Gold Permit,139
2023-10-05,3,46,Gold Permit,145
2023-10-05,3,46,Gold Permit,11
2023-10-05,3,46,Orange Permit,140
2023-10-05,3,46,Orange Permit,108
2023-10-05,3,46,Purple Permit,39
2023-10-05,3,46,Pay-By-Space,90
2023-10-05,4,7,Gold Permit,139
