Date,Hour,Minute,Permit Type,Spaces Left
2023-09-29,1,47,Gold Permit,6
2023-09-29,1,47,Orange Permit,158
2023-09-29,1,47,Orange Permit,109
2023-09-29,1,47,Purple Permit,36
2023-09-29,1,47,Pay-By-Space,41
2023-09-29,2,7,Gold Permit,165
2023-09-29,2,7,Gold Permit,167
2023-09-29,2,7,Gold Permit,6
2023-09-29,2,7,Orange Permit,158
2023-09-29,2,7,Orange Permit,109
2023-09-29,2,7,Purple Permit,36
2023-09-29,2,7,Pay-By-Space,41
2023-09-29,2,19,Gold Permit,165
2023-09-29,2,19,Gold Permit,167
2023-09-29,2,19,Gold Permit,6
2023-09-29,2,19,Orange Permit,158
2023-09-29,2,19,Orange Permit,108
2023-09-29,2,19,Purple Permit,36
2023-09-29,2,19,Pay-By-Space,41
2023-09-29,2,32,Gold Permit,165
2023-09-29,2,32,Gold Permit,167
2023-09-29,2,32,Gold Permit,6
2023-09-29,2,32,Orange Permit,158
2023-09-29,2,32,Orange Permit,109
2023-09-29,2,32,Purple Permit,36
2023-09-29,2,32,Pay-By-Space,41
2023-09-29,2,47,Gold Permit,165
2023-09-29,2,47,Gold Permit,167
2023-09-29,2,47,Gold Permit,6
2023-09-29,2,47,Orange Permit,158
2023-09-29,2,47,Orange Permit,109
2023-09-29,2,47,Purple Permit,36
2023-09-29,2,47,Pay-By-Space,41
2023-09-29,3,9,Gold Permit,165
2023-09-29,3,9,Gold Permit,167
2023-09-29,3,9,Gold Permit,6
2023-09-29,3,9,Orange Permit,158
2023-09-29,3,9,Orange Permit,109
2023-09-29,3,9,Purple Permit,36
2023-09-29,3,9,Pay-By-Space,41
2023-09-29,3,25,Gold Permit,165
2023-09-29,3,25,Gold Permit,167
2023-09-29,3,25,Gold Permit,6
2023-09-29,3,25,Orange Permit,158
2023-09-29,3,25,Orange Permit,109
2023-09-29,3,25,Purple Permit,36
2023-09-29,3,25,Pay-By-Space,41
2023-09-29,3,33,Gold Permit,165
2023-09-29,3,33,Gold Permit,167
2023-09-29,3,33,Gold Permit,6
2023-09-29,3,33,Orange Permit,158
2023-09-29,3,33,Orange Permit,109
2023-09-29,3,33,Purple Permit,36
2023-09-29,3,33,Pay-By-Space,41
2023-09-29,3,47,Gold Permit,164
2023-09-29,3,47,Gold Permit,167
2023-09-29,3,47,Gold Permit,6
2023-09-29,3,47,Orange Permit,158
2023-09-29,3,47,Orange Permit,109
2023-09-29,3,47,Purple Permit,36
2023-09-29,3,47,Pay-By-Space,41
2023-09-29,4,7,Gold Permit,165
2023-09-29,4,7,Gold Permit,167
2023-09-29,4,7,Gold Permit,6
2023-09-29,4,7,Orange Permit,158
2023-09-29,4,7,Orange Permit,109
2023-09-29,4,7,Purple Permit,36
2023-09-29,4,7,Pay-By-Space,41
2023-09-29,4,21,Gold Permit,165
2023-09-29,4,21,Gold Permit,167
2023-09-29,4,21,Gold Permit,6
2023-09-29,4,21,Orange Permit,158
2023-09-29,4,21,Orange Permit,109
2023-09-29,4,21,Purple Permit,36
2023-09-29,4,21,Pay-By-Space,41
2023-09-29,4,32,Gold Permit,164
2023-09-29,4,32,Gold Permit,167
2023-09-29,4,32,Gold Permit,6
2023-09-29,4,32,Orange Permit,158
2023-09-29,4,32,Orange Permit,109
2023-09-29,4,32,Purple Permit,36
2023-09-29,4,32,Pay-By-Space,41
2023-09-29,4,47,Gold Permit,164
2023-09-29,4,47,Gold Permit,167
2023-09-29,4,47,Gold Permit,6
2023-09-29,4,47,Orange Permit,158
2023-09-29,4,47,Orange Permit,109
2023-09-29,4,47,Purple Permit,36
2023-09-29,4,47,Pay-By-Space,41
2023-09-29,5,7,Gold Permit,164
2023-09-29,5,7,Gold Permit,167
2023-09-29,5,7,Gold Permit,6
2023-09-29,5,7,Orange Permit,158
2023-09-29,5,7,Orange Permit,109
2023-09-29,5,7,Purple Permit,36
2023-09-29,5,7,Pay-By-Space,41
2023-09-29,5,27,Gold Permit,164
2023-09-29,5,27,Gold Permit,166
2023-09-29,5,27,Gold Permit,6
2023-09-29,5,27,Orange Permit,158
2023-09-29,5,27,Orange Permit,109
2023-09-29,5,27,Purple Permit,36
2023-09-29,5,27,Pay-By-Space,41
2023-09-29,5,35,Gold Permit,164
2023-09-29,5,35,Gold Permit,166
2023-09-29,5,35,Gold Permit,5
2023-09-29,5,35,Orange Permit,158
2023-09-29,5,35,Orange Permit,109
2023-09-29,5,35,Purple Permit,36
2023-09-29,5,35,Pay-By-Space,41
2023-09-29,5,47,Gold Permit,164
2023-09-29,5,47,Gold Permit,166
2023-09-29,5,47,Gold Permit,6
2023-09-29,5,47,Orange Permit,158
2023-09-29,5,47,Orange Permit,109
2023-09-29,5,47,Purple Permit,36
2023-09-29,5,47,Pay-By-Space,41
2023-09-29,6,6,Gold Permit,164
2023-09-29,6,6,Gold Permit,166
2023-09-29,6,6,Gold Permit,5
2023-09-29,6,6,Orange Permit,158
2023-09-29,6,6,Orange Permit,107
2023-09-29,6,6,Purple Permit,36
2023-09-29,6,6,Pay-By-Space,41
2023-09-29,6,18,Gold Permit,164
2023-09-29,6,18,Gold Permit,165
2023-09-29,6,18,Gold Permit,5
2023-09-29,6,18,Orange Permit,158
2023-09-29,6,18,Orange Permit,107
2023-09-29,6,18,Purple Permit,36
2023-09-29,6,18,Pay-By-Space,41
2023-09-29,6,32,Gold Permit,164
2023-09-29,6,32,Gold Permit,165
2023-09-29,6,32,Gold Permit,4
2023-09-29,6,32,Orange Permit,158
2023-09-29,6,32,Orange Permit,107
2023-09-29,6,32,Purple Permit,36
2023-09-29,6,32,Pay-By-Space,41
2023-09-29,6,47,Gold Permit,163
2023-09-29,6,47,Gold Permit,165
2023-09-29,6,47,Gold Permit,4
2023-09-29,6,47,Orange Permit,158
2023-09-29,6,47,Orange Permit,106
2023-09-29,6,47,Purple Permit,36
2023-09-29,6,47,Pay-By-Space,41
2023-09-29,7,13,Gold Permit,161
2023-09-29,7,13,Gold Permit,163
2023-09-29,7,13,Gold Permit,3
2023-09-29,7,13,Orange Permit,157
2023-09-29,7,13,Orange Permit,101
2023-09-29,7,13,Purple Permit,35
2023-09-29,7,13,Pay-By-Space,41
2023-09-29,7,41,Gold Permit,161
2023-09-29,7,41,Gold Permit,156
2023-09-29,7,41,Gold Permit,1
2023-09-29,7,41,Orange Permit,157
2023-09-29,7,41,Orange Permit,94
2023-09-29,7,41,Purple Permit,32
2023-09-29,7,41,Pay-By-Space,40
2023-09-29,7,57,Gold Permit,160
2023-09-29,7,57,Gold Permit,146
2023-09-29,7,57,Gold Permit,0
2023-09-29,7,57,Orange Permit,157
2023-09-29,7,57,Orange Permit,86
2023-09-29,7,57,Purple Permit,32
2023-09-29,7,57,Pay-By-Space,38
2023-09-29,8,12,Gold Permit,161
2023-09-29,8,12,Gold Permit,118
2023-09-29,8,12,Gold Permit,0
2023-09-29,8,12,Orange Permit,156
2023-09-29,8,12,Orange Permit,77
2023-09-29,8,12,Purple Permit,31
2023-09-29,8,12,Pay-By-Space,34
2023-09-29,8,25,Gold Permit,161
2023-09-29,8,25,Gold Permit,107
2023-09-29,8,25,Gold Permit,0
2023-09-29,8,25,Orange Permit,156
2023-09-29,8,25,Orange Permit,67
2023-09-29,8,25,Purple Permit,30
2023-09-29,8,25,Pay-By-Space,31
2023-09-29,8,32,Gold Permit,162
2023-09-29,8,32,Gold Permit,95
2023-09-29,8,32,Gold Permit,0
2023-09-29,8,32,Orange Permit,155
2023-09-29,8,32,Orange Permit,61
2023-09-29,8,32,Purple Permit,27
2023-09-29,8,32,Pay-By-Space,31
2023-09-29,8,47,Gold Permit,163
2023-09-29,8,47,Gold Permit,68
2023-09-29,8,47,Gold Permit,0
2023-09-29,8,47,Orange Permit,153
2023-09-29,8,47,Orange Permit,52
2023-09-29,8,47,Purple Permit,25
2023-09-29,8,47,Pay-By-Space,27
2023-09-29,9,6,Gold Permit,161
2023-09-29,9,6,Gold Permit,30
2023-09-29,9,6,Gold Permit,0
2023-09-29,9,6,Orange Permit,149
2023-09-29,9,6,Orange Permit,29
2023-09-29,9,6,Purple Permit,25
2023-09-29,9,6,Pay-By-Space,22
2023-09-29,9,23,Gold Permit,160
2023-09-29,9,23,Gold Permit,17
2023-09-29,9,23,Gold Permit,0
2023-09-29,9,23,Orange Permit,147
2023-09-29,9,23,Orange Permit,19
2023-09-29,9,23,Purple Permit,23
2023-09-29,9,23,Pay-By-Space,21
2023-09-29,9,32,Gold Permit,158
2023-09-29,9,32,Gold Permit,9
2023-09-29,9,32,Gold Permit,0
2023-09-29,9,32,Orange Permit,147
2023-09-29,9,32,Orange Permit,15
2023-09-29,9,32,Purple Permit,24
2023-09-29,9,32,Pay-By-Space,20
2023-09-29,9,47,Gold Permit,148
2023-09-29,9,47,Gold Permit,0
2023-09-29,9,47,Gold Permit,0
2023-09-29,9,47,Orange Permit,135
2023-09-29,9,47,Orange Permit,6
2023-09-29,9,47,Purple Permit,21
2023-09-29,9,47,Pay-By-Space,20
2023-09-29,10,7,Gold Permit,137
2023-09-29,10,7,Gold Permit,0
2023-09-29,10,7,Gold Permit,0
2023-09-29,10,7,Orange Permit,125
2023-09-29,10,7,Orange Permit,0
2023-09-29,10,7,Purple Permit,22
2023-09-29,10,7,Pay-By-Space,17
2023-09-29,10,22,Gold Permit,131
2023-09-29,10,22,Gold Permit,0
2023-09-29,10,22,Gold Permit,0
2023-09-29,10,22,Orange Permit,117
2023-09-29,10,22,Orange Permit,0
2023-09-29,10,22,Purple Permit,22
2023-09-29,10,22,Pay-By-Space,13
2023-09-29,10,32,Gold Permit,126
2023-09-29,10,32,Gold Permit,0
2023-09-29,10,32,Gold Permit,0
2023-09-29,10,32,Orange Permit,113
2023-09-29,10,32,Orange Permit,0
2023-09-29,10,32,Purple Permit,18
2023-09-29,10,32,Pay-By-Space,14
2023-09-29,10,47,Gold Permit,107
2023-09-29,10,47,Gold Permit,0
2023-09-29,10,47,Gold Permit,0
2023-09-29,10,47,Orange Permit,102
2023-09-29,10,47,Orange Permit,0
2023-09-29,10,47,Purple Permit,16
2023-09-29,10,47,Pay-By-Space,12
2023-09-29,11,8,Gold Permit,91
2023-09-29,11,8,Gold Permit,0
2023-09-29,11,8,Gold Permit,0
2023-09-29,11,8,Orange Permit,83
2023-09-29,11,8,Orange Permit,0
2023-09-29,11,8,Purple Permit,13
2023-09-29,11,8,Pay-By-Space,13
2023-09-29,11,28,Gold Permit,90
2023-09-29,11,28,Gold Permit,0
2023-09-29,11,28,Gold Permit,0
2023-09-29,11,28,Orange Permit,75
2023-09-29,11,28,Orange Permit,1
2023-09-29,11,28,Purple Permit,13
2023-09-29,11,28,Pay-By-Space,15
2023-09-29,11,37,Gold Permit,89
2023-09-29,11,37,Gold Permit,0
2023-09-29,11,37,Gold Permit,0
2023-09-29,11,37,Orange Permit,74
2023-09-29,11,37,Orange Permit,1
2023-09-29,11,37,Purple Permit,13
2023-09-29,11,37,Pay-By-Space,16
2023-09-29,11,47,Gold Permit,87
2023-09-29,11,47,Gold Permit,0
2023-09-29,11,47,Gold Permit,0
2023-09-29,11,47,Orange Permit,75
2023-09-29,11,47,Orange Permit,0
2023-09-29,11,47,Purple Permit,11
2023-09-29,11,47,Pay-By-Space,19
2023-09-29,12,6,Gold Permit,89
2023-09-29,12,6,Gold Permit,3
2023-09-29,12,6,Gold Permit,0
2023-09-29,12,6,Orange Permit,78
2023-09-29,12,6,Orange Permit,4
2023-09-29,12,6,Purple Permit,12
2023-09-29,12,6,Pay-By-Space,22
2023-09-29,12,24,Gold Permit,95
2023-09-29,12,24,Gold Permit,0
2023-09-29,12,24,Gold Permit,0
2023-09-29,12,24,Orange Permit,79
2023-09-29,12,24,Orange Permit,6
2023-09-29,12,24,Purple Permit,12
2023-09-29,12,24,Pay-By-Space,22
2023-09-29,12,32,Gold Permit,91
2023-09-29,12,32,Gold Permit,0
2023-09-29,12,32,Gold Permit,0
2023-09-29,12,32,Orange Permit,78
2023-09-29,12,32,Orange Permit,4
2023-09-29,12,32,Purple Permit,11
2023-09-29,12,32,Pay-By-Space,21
2023-09-29,12,47,Gold Permit,76
2023-09-29,12,47,Gold Permit,0
2023-09-29,12,47,Gold Permit,0
2023-09-29,12,47,Orange Permit,73
2023-09-29,12,47,Orange Permit,2
2023-09-29,12,47,Purple Permit,9
2023-09-29,12,47,Pay-By-Space,18
2023-09-29,13,9,Gold Permit,75
2023-09-29,13,9,Gold Permit,0
2023-09-29,13,9,Gold Permit,0
2023-09-29,13,9,Orange Permit,75
2023-09-29,13,9,Orange Permit,3
2023-09-29,13,9,Purple Permit,9
2023-09-29,13,9,Pay-By-Space,10
2023-09-29,13,27,Gold Permit,74
2023-09-29,13,27,Gold Permit,0
2023-09-29,13,27,Gold Permit,0
2023-09-29,13,27,Orange Permit,74
2023-09-29,13,27,Orange Permit,4
2023-09-29,13,27,Purple Permit,9
2023-09-29,13,27,Pay-By-Space,10
2023-09-29,13,35,Gold Permit,74
2023-09-29,13,35,Gold Permit,0
2023-09-29,13,35,Gold Permit,0
2023-09-29,13,35,Orange Permit,75
2023-09-29,13,35,Orange Permit,2
2023-09-29,13,35,Purple Permit,9
2023-09-29,13,35,Pay-By-Space,13
2023-09-29,13,46,Gold Permit,73
2023-09-29,13,46,Gold Permit,0
2023-09-29,13,46,Gold Permit,0
2023-09-29,13,46,Orange Permit,68
2023-09-29,13,46,Orange Permit,2
2023-09-29,13,46,Purple Permit,7
2023-09-29,13,46,Pay-By-Space,10
2023-09-29,14,6,Gold Permit,79
2023-09-29,14,6,Gold Permit,5
2023-09-29,14,6,Gold Permit,0
2023-09-29,14,6,Orange Permit,67
2023-09-29,14,6,Orange Permit,3
2023-09-29,14,6,Purple Permit,7
2023-09-29,14,6,Pay-By-Space,10
2023-09-29,14,17,Gold Permit,87
2023-09-29,14,17,Gold Permit,6
2023-09-29,14,17,Gold Permit,0
2023-09-29,14,17,Orange Permit,70
2023-09-29,14,17,Orange Permit,3
2023-09-29,14,17,Purple Permit,9
2023-09-29,14,17,Pay-By-Space,10
2023-09-29,14,32,Gold Permit,94
2023-09-29,14,32,Gold Permit,9
2023-09-29,14,32,Gold Permit,0
2023-09-29,14,32,Orange Permit,72
2023-09-29,14,32,Orange Permit,6
2023-09-29,14,32,Purple Permit,10
2023-09-29,14,32,Pay-By-Space,14
2023-09-29,14,46,Gold Permit,99
2023-09-29,14,46,Gold Permit,10
2023-09-29,14,46,Gold Permit,0
2023-09-29,14,46,Orange Permit,75
2023-09-29,14,46,Orange Permit,12
2023-09-29,14,46,Purple Permit,12
2023-09-29,14,46,Pay-By-Space,12
2023-09-29,15,7,Gold Permit,112
2023-09-29,15,7,Gold Permit,23
2023-09-29,15,7,Gold Permit,0
2023-09-29,15,7,Orange Permit,78
2023-09-29,15,7,Orange Permit,24
2023-09-29,15,7,Purple Permit,13
2023-09-29,15,7,Pay-By-Space,16
2023-09-29,15,21,Gold Permit,119
2023-09-29,15,21,Gold Permit,29
2023-09-29,15,21,Gold Permit,0
2023-09-29,15,21,Orange Permit,81
2023-09-29,15,21,Orange Permit,23
2023-09-29,15,21,Purple Permit,14
2023-09-29,15,21,Pay-By-Space,15
2023-09-29,15,32,Gold Permit,122
2023-09-29,15,32,Gold Permit,37
2023-09-29,15,32,Gold Permit,0
2023-09-29,15,32,Orange Permit,84
2023-09-29,15,32,Orange Permit,27
2023-09-29,15,32,Purple Permit,14
2023-09-29,15,32,Pay-By-Space,16
2023-09-29,15,47,Gold Permit,125
2023-09-29,15,47,Gold Permit,34
2023-09-29,15,47,Gold Permit,0
2023-09-29,15,47,Orange Permit,88
2023-09-29,15,47,Orange Permit,27
2023-09-29,15,47,Purple Permit,17
2023-09-29,15,47,Pay-By-Space,21
2023-09-29,16,6,Gold Permit,131
2023-09-29,16,6,Gold Permit,50
2023-09-29,16,6,Gold Permit,0
2023-09-29,16,6,Orange Permit,93
2023-09-29,16,6,Orange Permit,34
2023-09-29,16,6,Purple Permit,17
2023-09-29,16,6,Pay-By-Space,22
2023-09-29,16,18,Gold Permit,133
2023-09-29,16,18,Gold Permit,56
2023-09-29,16,18,Gold Permit,0
2023-09-29,16,18,Orange Permit,98
2023-09-29,16,18,Orange Permit,40
2023-09-29,16,18,Purple Permit,18
2023-09-29,16,18,Pay-By-Space,23
2023-09-29,16,32,Gold Permit,135
2023-09-29,16,32,Gold Permit,59
2023-09-29,16,32,Gold Permit,0
2023-09-29,16,32,Orange Permit,100
2023-09-29,16,32,Orange Permit,43
2023-09-29,16,32,Purple Permit,19
2023-09-29,16,32,Pay-By-Space,23
2023-09-29,16,47,Gold Permit,138
2023-09-29,16,47,Gold Permit,61
2023-09-29,16,47,Gold Permit,1
2023-09-29,16,47,Orange Permit,102
2023-09-29,16,47,Orange Permit,47
2023-09-29,16,47,Purple Permit,21
2023-09-29,16,47,Pay-By-Space,23
2023-09-29,17,6,Gold Permit,139
2023-09-29,17,6,Gold Permit,79
2023-09-29,17,6,Gold Permit,2
2023-09-29,17,6,Orange Permit,106
2023-09-29,17,6,Orange Permit,63
2023-09-29,17,6,Purple Permit,19
2023-09-29,17,6,Pay-By-Space,23
2023-09-29,17,24,Gold Permit,140
2023-09-29,17,24,Gold Permit,95
2023-09-29,17,24,Gold Permit,2
2023-09-29,17,24,Orange Permit,117
2023-09-29,17,24,Orange Permit,72
2023-09-29,17,24,Purple Permit,24
2023-09-29,17,24,Pay-By-Space,23
2023-09-29,17,31,Gold Permit,140
2023-09-29,17,31,Gold Permit,101
2023-09-29,17,31,Gold Permit,2
2023-09-29,17,31,Orange Permit,123
2023-09-29,17,31,Orange Permit,73
2023-09-29,17,31,Purple Permit,24
2023-09-29,17,31,Pay-By-Space,24
2023-09-29,17,47,Gold Permit,142
2023-09-29,17,47,Gold Permit,110
2023-09-29,17,47,Gold Permit,0
2023-09-29,17,47,Orange Permit,129
2023-09-29,17,47,Orange Permit,78
2023-09-29,17,47,Purple Permit,26
2023-09-29,17,47,Pay-By-Space,26
2023-09-29,18,6,Gold Permit,146
2023-09-29,18,6,Gold Permit,120
2023-09-29,18,6,Gold Permit,1
2023-09-29,18,6,Orange Permit,132
2023-09-29,18,6,Orange Permit,80
2023-09-29,18,6,Purple Permit,27
2023-09-29,18,6,Pay-By-Space,25
2023-09-29,18,20,Gold Permit,149
2023-09-29,18,20,Gold Permit,128
2023-09-29,18,20,Gold Permit,1
2023-09-29,18,20,Orange Permit,138
2023-09-29,18,20,Orange Permit,83
2023-09-29,18,20,Purple Permit,27
2023-09-29,18,20,Pay-By-Space,24
2023-09-29,18,32,Gold Permit,152
2023-09-29,18,32,Gold Permit,130
2023-09-29,18,32,Gold Permit,2
2023-09-29,18,32,Orange Permit,137
2023-09-29,18,32,Orange Permit,85
2023-09-29,18,32,Purple Permit,29
2023-09-29,18,32,Pay-By-Space,25
2023-09-29,18,46,Gold Permit,152
2023-09-29,18,46,Gold Permit,136
2023-09-29,18,46,Gold Permit,1
2023-09-29,18,46,Orange Permit,139
2023-09-29,18,46,Orange Permit,81
2023-09-29,18,46,Purple Permit,31
2023-09-29,18,46,Pay-By-Space,26
2023-09-29,19,32,Gold Permit,153
2023-09-29,19,32,Gold Permit,136
2023-09-29,19,32,Gold Permit,0
2023-09-29,19,32,Orange Permit,144
2023-09-29,19,32,Orange Permit,83
2023-09-29,19,32,Purple Permit,30
2023-09-29,19,32,Pay-By-Space,28
2023-09-29,20,33,Gold Permit,161
2023-09-29,20,33,Gold Permit,150
2023-09-29,20,33,Gold Permit,0
2023-09-29,20,33,Orange Permit,152
2023-09-29,20,33,Orange Permit,96
2023-09-29,20,33,Purple Permit,32
2023-09-29,20,33,Pay-By-Space,29
2023-09-29,21,4,Gold Permit,164
2023-09-29,21,4,Gold Permit,157
2023-09-29,21,4,Gold Permit,2
2023-09-29,21,4,Orange Permit,152
2023-09-29,21,4,Orange Permit,98
2023-09-29,21,4,Purple Permit,34
2023-09-29,21,4,Pay-By-Space,36
2023-09-29,21,25,Gold Permit,165
2023-09-29,21,25,Gold Permit,160
2023-09-29,21,25,Gold Permit,2
2023-09-29,21,25,Orange Permit,152
2023-09-29,21,25,Orange Permit,103
2023-09-29,21,25,Purple Permit,35
2023-09-29,21,25,Pay-By-Space,37
2023-09-29,21,32,Gold Permit,165
2023-09-29,21,32,Gold Permit,161
2023-09-29,21,32,Gold Permit,2
2023-09-29,21,32,Orange Permit,152
2023-09-29,21,32,Orange Permit,105
2023-09-29,21,32,Purple Permit,35
2023-09-29,21,32,Pay-By-Space,38
2023-09-29,21,47,Gold Permit,165
2023-09-29,21,47,Gold Permit,162
2023-09-29,21,47,Gold Permit,3
2023-09-29,21,47,Orange Permit,152
2023-09-29,21,47,Orange Permit,105
2023-09-29,21,47,Purple Permit,35
2023-09-29,21,47,Pay-By-Space,38
2023-09-29,22,7,Gold Permit,165
2023-09-29,22,7,Gold Permit,163
2023-09-29,22,7,Gold Permit,5
2023-09-29,22,7,Orange Permit,155
2023-09-29,22,7,Orange Permit,106
2023-09-29,22,7,Purple Permit,36
2023-09-29,22,7,Pay-By-Space,40
2023-09-29,22,20,Gold Permit,165
2023-09-29,22,20,Gold Permit,165
2023-09-29,22,20,Gold Permit,5
2023-09-29,22,20,Orange Permit,156
2023-09-29,22,20,Orange Permit,108
2023-09-29,22,20,Purple Permit,36
2023-09-29,22,20,Pay-By-Space,40
2023-09-29,22,32,Gold Permit,165
2023-09-29,22,32,Gold Permit,165
2023-09-29,22,32,Gold Permit,5
2023-09-29,22,32,Orange Permit,157
2023-09-29,22,32,Orange Permit,109
2023-09-29,22,32,Purple Permit,36
2023-09-29,22,32,Pay-By-Space,39
2023-09-29,22,46,Gold Permit,165
2023-09-29,22,46,Gold Permit,165
2023-09-29,22,46,Gold Permit,6
2023-09-29,22,46,Orange Permit,158
2023-09-29,22,46,Orange Permit,109
2023-09-29,22,46,Purple Permit,36
2023-09-29,22,46,Pay-By-Space,41
2023-09-29,23,8,Gold Permit,165
2023-09-29,23,8,Gold Permit,166
2023-09-29,23,8,Gold Permit,6
2023-09-29,23,8,Orange Permit,158
2023-09-29,23,8,Orange Permit,110
2023-09-29,23,8,Purple Permit,36
2023-09-29,23,8,Pay-By-Space,41
2023-09-29,23,25,Gold Permit,165
2023-09-29,23,25,Gold Permit,166
2023-09-29,23,25,Gold Permit,6
2023-09-29,23,25,Orange Permit,158
2023-09-29,23,25,Orange Permit,110
2023-09-29,23,25,Purple Permit,36
2023-09-29,23,25,Pay-By-Space,41
2023-09-29,23,32,Gold Permit,165
2023-09-29,23,32,Gold Permit,166
2023-09-29,23,32,Gold Permit,6
2023-09-29,23,32,Orange Permit,158
2023-09-29,23,32,Orange Permit,110
2023-09-29,23,32,Purple Permit,36
2023-09-29,23,32,Pay-By-Space,41
2023-09-29,23,47,Gold Permit,165
2023-09-29,23,47,Gold Permit,166
2023-09-29,23,47,Gold Permit,6
2023-09-29,23,47,Orange Permit,158
2023-09-29,23,47,Orange Permit,109
2023-09-29,23,47,Purple Permit,36
2023-09-29,23,47,Pay-By-Space,41
2023-10-06,0,7,Gold Permit,159
2023-10-06,0,7,Gold Permit,164
2023-10-06,0,7,Gold Permit,7
2023-10-06,0,7,Orange Permit,157
2023-10-06,0,7,Orange Permit,107
2023-10-06,0,7,Purple Permit,36
2023-10-06,0,7,Pay-By-Space,38
2023-10-06,0,24,Gold Permit,160
2023-10-06,0,24,Gold Permit,164
2023-10-06,0,24,Gold Permit,7
2023-10-06,0,24,Orange Permit,157
2023-10-06,0,24,Orange Permit,108
2023-10-06,0,24,Purple Permit,36
2023-10-06,0,24,Pay-By-Space,38
2023-10-06,0,32,Gold Permit,160
2023-10-06,0,32,Gold Permit,165
2023-10-06,0,32,Gold Permit,7
2023-10-06,0,32,Orange Permit,157
2023-10-06,0,32,Orange Permit,108
2023-10-06,0,32,Purple Permit,36
2023-10-06,0,32,Pay-By-Space,38
2023-10-06,0,47,Gold Permit,160
2023-10-06,0,47,Gold Permit,166
2023-10-06,0,47,Gold Permit,7
2023-10-06,0,47,Orange Permit,157
2023-10-06,0,47,Orange Permit,108
2023-10-06,0,47,Purple Permit,36
2023-10-06,0,47,Pay-By-Space,38
2023-10-06,1,10,Gold Permit,160
2023-10-06,1,10,Gold Permit,166
2023-10-06,1,10,Gold Permit,7
2023-10-06,1,10,Orange Permit,157
2023-10-06,1,10,Orange Permit,109
2023-10-06,1,10,Purple Permit,36
2023-10-06,1,10,Pay-By-Space,38
2023-10-06,1,27,Gold Permit,160
2023-10-06,1,27,Gold Permit,166
2023-10-06,1,27,Gold Permit,7
2023-10-06,1,27,Orange Permit,157
2023-10-06,1,27,Orange Permit,109
2023-10-06,1,27,Purple Permit,36
2023-10-06,1,27,Pay-By-Space,38
2023-10-06,1,36,Gold Permit,160
2023-10-06,1,36,Gold Permit,166
2023-10-06,1,36,Gold Permit,7
2023-10-06,1,36,Orange Permit,157
2023-10-06,1,36,Orange Permit,109
2023-10-06,1,36,Purple Permit,36
2023-10-06,1,36,Pay-By-Space,38
2023-10-06,1,47,Gold Permit,160
2023-10-06,1,47,Gold Permit,167
2023-10-06,1,47,Gold Permit,7
2023-10-06,1,47,Orange Permit,157
2023-10-06,1,47,Orange Permit,109
2023-10-06,1,47,Purple Permit,36
2023-10-06,1,47,Pay-By-Space,39
2023-10-06,2,7,Gold Permit,165
2023-10-06,2,7,Gold Permit,167
2023-10-06,2,7,Gold Permit,7
2023-10-06,2,7,Orange Permit,157
2023-10-06,2,7,Orange Permit,109
2023-10-06,2,7,Purple Permit,36
2023-10-06,2,7,Pay-By-Space,39
2023-10-06,2,19,Gold Permit,165
